ds,unique_id,y
2024-12-14 13:30:00,series_0,0.0029166666666666577
2024-12-14 13:45:00,series_0,0.0024999999999999953
2024-12-14 14:00:00,series_0,0.002083333333333326
2024-12-14 14:15:00,series_0,0.0016666666666666566
2024-12-14 14:30:00,series_0,0.0012499999999999942
2024-12-14 14:45:00,series_0,0.0008333333333333248
2024-12-14 15:00:00,series_0,0.0004166666666666624
2024-12-14 15:15:00,series_0,-6.938893903907228e-18
2024-12-14 15:30:00,series_0,-0.0004166666666666763
2024-12-14 15:45:00,series_0,-0.0008333333333333387
2024-12-14 16:00:00,series_0,-0.001250000000000008
2024-12-14 16:15:00,series_0,-0.0016666666666666705
2024-12-14 16:30:00,series_0,-0.00208333333333334
2024-12-14 16:45:00,series_0,-0.002500000000000009
2024-12-14 17:00:00,series_0,-0.0029166666666666716
2024-12-14 17:15:00,series_0,-0.003333333333333341
2024-12-14 17:30:00,series_0,-0.0037500000000000103
2024-12-14 17:45:00,series_0,-0.004166666666666673
2024-12-14 18:00:00,series_0,-0.004583333333333342
2024-12-14 18:15:00,series_0,-0.005000000000000011
2024-12-14 18:30:00,series_0,-0.005416666666666674
2024-12-14 18:45:00,series_0,-0.005833333333333343
2024-12-14 19:00:00,series_0,-0.0062500000000000056
2024-12-14 19:15:00,series_0,-0.006666666666666675
2024-12-14 19:30:00,series_0,-0.007083333333333344
2024-12-14 19:45:00,series_0,-0.007500000000000007
2024-12-14 20:00:00,series_0,-0.007916666666666676
2024-12-14 20:15:00,series_0,-0.008333333333333338
2024-12-14 20:30:00,series_0,-0.008750000000000008
2024-12-14 20:45:00,series_0,-0.009166666666666677
2024-12-14 21:00:00,series_0,-0.00958333333333334
2024-12-14 21:15:00,series_0,-0.010000000000000009
2024-12-14 21:30:00,series_0,-0.010416666666666678
2024-12-14 21:45:00,series_0,-0.01083333333333334
2024-12-14 22:00:00,series_0,-0.01125000000000001
2024-12-14 22:15:00,series_0,-0.01166666666666668
2024-12-14 22:30:00,series_0,-0.012083333333333342
2024-12-14 22:45:00,series_0,-0.012500000000000011
2024-12-14 23:00:00,series_0,-0.012916666666666674
2024-12-14 23:15:00,series_0,-0.013333333333333343
2024-12-14 23:30:00,series_0,-0.013750000000000012
2024-12-14 23:45:00,series_0,-0.014166666666666675
2024-12-15 00:00:00,series_0,-0.014583333333333344
2024-12-15 00:15:00,series_0,-0.015000000000000006
2024-12-15 00:30:00,series_0,-0.015416666666666676
2024-12-15 00:45:00,series_0,-0.015833333333333345
2024-12-15 01:00:00,series_0,-0.016250000000000007
2024-12-15 01:15:00,series_0,-0.016666666666666677
